gene,label
DRD3,negative
DSCAS,negative
DSTN,negative
DTX4,negative
DYSF,negative
E2F2,negative
E2F8,negative
EBF3,negative
EDA,negative
EDN1,negative
EEF1A2,negative
EFCAB3,negative
EFCAB5,negative
EGFL7,negative
EGLN3,negative
EHBP1,negative
EIF2AK3,negative
EIF4A3,negative
ELK1,negative
ELK3,negative
ELOVL2,negative
ELOVL6,negative
EN2,negative
ENG,negative
ENO1,negative
ENPEP,negative
ENPP1,negative
ENPP2,negative
ENTPD1,negative
ENTPD3,negative
EP300,negative
EPAS1,negative
EPB41L3,negative
EPB41L5,negative
EPHA3,negative
EPHA6,negative
ERBIN,negative
ERF,negative
ERICH3,negative
ERICH3-AS1,negative
ESYT2,negative
ETS1,negative
ETV5,negative
EVA1C,negative
EXOC6,negative
EZR,negative
FAM102B,negative
FAM107B,negative
FAM111A,negative
FAM155A,negative
FAM160A1,negative
FAM189A2,negative
FAM20B,negative
FANK1,negative
FBN1,negative
FBXO15,negative
FBXO47,negative
FCGBP,negative
FCGR2A,negative
FHL2,negative
FIZ1,negative
FLI1,negative
FLT1,negative
FLVCR2,negative
FN1,negative
FOLH1,negative
FOS,negative
FOSL2,negative
FOXC1,negative
FOXF2,negative
FOXN2,negative
FOXP1,negative
FOXP2,negative
FRMD4A,negative
FRZB,negative
FSIP1,negative
FSTL4,negative
FTCDNL1,negative
FUT9,negative
FZD10-AS1,negative
GAB2,negative
GAB3,negative
GABRA4,negative
GABRB3,negative
GABRG3,negative
GALNT13,negative
GAREM1,negative
GATA4,negative
GBP1,negative
GCH1,negative
GDNF-AS1,negative
GEM,negative
GFI1B,negative
GIT2,negative
GLCE,negative
GLIS3,negative
GLP1R,negative
GMDS,negative
GNAI1,negative
GPBAR1,negative
GPBP1L1,negative
GPCPD1,negative
GPR158,negative
GRB10,negative
GRB14,negative
GRHL3,negative
GRIA1,negative
GRIN2B,negative
GRM1,negative
GRM3,negative
GRM7,negative
GRPEL2-AS1,negative
GRTP1-AS1,negative
GTF2I,negative
GTF3A,negative
GTF3C5,negative
GULP1,negative
H3F3B,negative
HCK,negative
HERC6,negative
HES6,negative
HEY2,negative
HGF,negative
HHIP,negative
HIF3A,negative
HIVEP2,negative
HIVEP3,negative
HMGCLL1,negative
HMGCS1,negative
HNF1A,negative
HP1BP3,negative
HPGDS,negative
HPN-AS1,negative
HPYR1,negative
HRH2,negative
HS3ST3B1,negative
HSFY2,negative
HSPA1L,negative
HSPA6,negative
HSPH1,negative
ICA1,negative
ID2,negative
IFI44L,negative
IFNLR1,negative
IGFBP5,negative
IGFBP7,negative
IKZF2,negative
IKZF3,negative
IL18,negative
ILDR2,negative
INSC,negative
INTS6,negative
INTS6L,negative
IQGAP2,negative
IRF5,negative
IRF8,negative
IRS2,negative
IRX1,negative
ISM1,negative
ITGA1,negative
ITGA10,negative
ITGA4,negative
ITGAM,negative
ITGB2,negative
ITGB6,negative
ITPR1,negative
JDP2,negative
JRK,negative
JUN,negative
JUND,negative
KAZN,negative
KCNAB1-AS1,negative
KCNE3,negative
KCNH1,negative
KCNJ6,negative
KCNK2,negative
KCNK6,negative
KCNN2,negative
KCNQ5,negative
KCNV1,negative
KDM2B,negative
KDM4C,negative
KDM7A,negative
KIAA1324L,negative
KIAA1958,negative
KIF13B,negative
KIF26B,negative
KIRREL3,negative
KIT,negative
KITLG,negative
KLF4,negative
KLF8,negative
KLHL13,negative
KLHL14,negative
KLHL4,negative
KMT2A,negative
KRTAP5-AS1,negative
L3MBTL3,negative
LAMC1,negative
LAMC3,negative
LAMP5,negative
LANCL2,negative
LCK,negative
LCLAT1,negative
LCP2,negative
LDHC,negative
LEF1,negative
LEPR,negative
LGALS3,negative
LGALS8-AS1,negative
LHX4,negative
LIN7A,negative
LIN9,negative
LINC00276,negative
LINC00334,negative
LINC00472,negative
LINC00844,negative
LINC00861,negative
LINC00866,negative
LINC01122,negative
LINC01184,negative
LINC01206,negative
LINC01307,negative
LINC01348,negative
LINC01505,negative
LINC01565,negative
LINC01593,negative
LIPA,negative
LIPC,negative
LMCD1,negative
LMNB1,negative
LMO2,negative
LMO4,negative
LNX1,negative
LPAR3,negative
LPAR5,negative
LPAR6,negative
LPGAT1,negative
LRCH1,negative
LRRC2,negative
LRRC28,negative
LRRC32,negative
LRRC8D,negative
LUZP2,negative
LY86,negative
LY96,negative
MAFB,negative
MAFK,negative
MAN1A1,negative
MAP7,negative
MAPK13,negative
MARCH1,negative
MARCH3,negative
MAX,negative
MAZ,negative
MCF2L,negative
MECOM,negative
MEF2A,negative
MEF2C,negative
MEIS3,negative
MESP1,negative
METTL2B,negative
MFSD6,negative
MGAT5,negative
MIR3142HG,negative
MITF,negative
MLXIP,negative
MMP2,negative
MOB3B,negative
MOB4,negative
MOBP,negative
MPP7,negative
MRAP2,negative
MRC2,negative
MSANTD3,negative
MTA3,negative
MTF1,negative
MTMR8,negative
MTRNR2L1,negative
MX1,negative
MXD1,negative
MYEF2,negative
MYO16,negative
MYO1B,negative
MYO1D,negative
NAALAD2,negative
NAB1,negative
NABP1,negative
NALCN,negative
NCALD,negative
NCOA7,negative
NDRG1,negative
NEB,negative
NEDD4,negative
NETO1,negative
NFAT5,negative
NFATC2,negative
NFATC4,negative
NFYB,negative
NKD1,negative
NKX2-2,negative
NLGN4X,negative
NLGN4Y-AS1,negative
NLRP1,negative
NMB,negative
NPAS2,negative
NPR3,negative
NR1D2,negative
NR1H3,negative
NR2E1,negative
NR4A1,negative
NR4A3,negative
NRP1,negative
NRXN1,negative
NRXN3,negative
NUAK1,negative
NUCB1,negative
NXN,negative
OLFML2B,negative
OLR1,negative
OR6K3,negative
OSBPL10-AS1,negative
OSBPL8,negative
OTUD4,negative
OTX1,negative
P2RY12,negative
PADI4,negative
PAK3,negative
PAM,negative
PAPSS2,negative
PARP14,negative
PATJ,negative
PAWR,negative
PBX3,negative
PCBP3,negative
PCDH11Y,negative
PCDH17,negative
PCED1B,negative
PDE1B,negative
PDE1C,negative
PDGFD,negative
PDGFRA,negative
PDPN,negative
PDZRN3,negative
PECAM1,negative
PEG3,negative
PELI2,negative
PGK1,negative
PHYHIPL,negative
PI15,negative
PIEZO2,negative
PIK3R5,negative
PKP4,negative
PLAG1,negative
PLCL1,negative
PLCL2,negative
PLD1,negative
PLEKHA2,negative
PLEKHH1,negative
PLPP1,negative
PLS3,negative
POLD2,negative
PPARA,negative
PPFIA2,negative
PPFIBP1,negative
PPFIBP2,negative
PPL,negative
PPM1H,negative
PPM1N,negative
PPP1R1C,negative
PRDM1,negative
PRDM5,negative
PRDM8,negative
PRIMA1,negative
PRKAA2,negative
PRKAG2,negative
PRKAR2B,negative
PRKCH,negative
PRKY,negative
PRMT8,negative
PRNP,negative
PRR5L,negative
PRRG1,negative
PRRG4,negative
PRRX2,negative
PSMG2,negative
PTCH1,negative
PTCHD1,negative
PTENP1-AS,negative
PTER,negative
PTPN14,negative
PTPN21,negative
PTPRB,negative
PTPRC,negative
PTPRN2,negative
PURG,negative
PXDNL,negative
RAB27B,negative
RAB8B,negative
RALA,negative
RAPGEF4-AS1,negative
RAPGEF5,negative
RARA,negative
RASSF3,negative
RAVER2,negative
RBFOX2,negative
RBM17,negative
RBM22,negative
RBM47,negative
RBPJ,negative
RDX,negative
REST,negative
RFX1,negative
RFX4,negative
RFXAP,negative
RGS16,negative
RGS17,negative
RGS22,negative
RGS4,negative
RGS5,negative
RGS6,negative
RGS7BP,negative
RIN3,negative
RIOK2,negative
RND1,negative
RNF138,negative
RNF175,negative
RNF19A,negative
RNF220,negative
RNF24,negative
ROR2,negative
RRAD,negative
RSAD2,negative
RTN4RL2,negative
RTTN,negative
RUFY3,negative
RUNDC3B,negative
RUNX3,negative
RUVBL1,negative
SAMD12-AS1,negative
SAMD3,negative
SAMD9,negative
SAMSN1,negative
SATB1,negative
SCG2,negative
SCMH1,negative
SCN1A,negative
SCRT2,negative
SEC22A,negative
SEC24D,negative
SERPINI1,negative
SESN3,negative
SEZ6L,negative
SF1,negative
SGCE,negative
SGF29,negative
SGPP2,negative
SH2B3,negative
SH3RF3,negative
SH3TC2,negative
SIRPD,negative
SIX3,negative
SLC11A1,negative
SLC12A2,negative
SLC12A6,negative
SLC16A1,negative
SLC16A9,negative
SLC22A4,negative
SLC24A3,negative
SLC2A1,negative
SLC30A8,negative
SLC35F1,negative
SLC38A11,negative
SLC44A1,negative
SLC4A7,negative
SLC4A8,negative
SLC6A15,negative
SLC6A17,negative
SLC7A2,negative
SLCO2B1,negative
SLIT3,negative
SMAD1,negative
SMAD2,negative
SMAD7,negative
SMARCC2,negative
SMIM2-AS1,negative
SMIM5,negative
SMOC2,negative
SMURF2,negative
SNTB1,negative
SNX24,negative
SOCS6,negative
SOGA3,negative
SORBS2,negative
SOX1,negative
SOX11,negative
SP100,negative
SP2,negative
SPAG1,negative
SPNS2,negative
SPOCK1,negative
SPSB1,negative
SPTSSB,negative
SSH2,negative
ST3GAL5,negative
ST3GAL6,negative
ST6GAL2,negative
ST7,negative
ST8SIA1,negative
STAMBPL1,negative
STARD4-AS1,negative
STAT1,negative
STAT4,negative
STAT5B,negative
STEAP2-AS1,negative
STK17B,negative
STK40,negative
STRBP,negative
STRN,negative
SUPT3H,negative
SUV39H1,negative
SYK,negative
SYNE2,negative
TAB2,negative
TBC1D32,negative
TBX15,negative
TBX18,negative
TBX5,negative
TBXAS1,negative
TCF12,negative
TEAD2,negative
TEAD3,negative
TEAD4,negative
TECTA,negative
TEK,negative
TET1,negative
TEX12,negative
TFDP1,negative
TFRC,negative
TGIF2,negative
THBS2,negative
THRA,negative
TINAGL1,negative
TIPARP,negative
TJP2,negative
TLR2,negative
TLR6,negative
TM4SF1,negative
TMEM132D,negative
TMEM170B,negative
TMEM178A,negative
TMEM200A,negative
TMEM47,negative
TMOD3,negative
TMPRSS11A,negative
TMTC1,negative
TMTC2,negative
TNFRSF1B,negative
TNFSF13B,negative
TNNT2,negative
TNXB,negative
TOB1,negative
TP63,negative
TPD52,negative
TPI1,negative
TPO,negative
TPPP,negative
TRAF3IP3,negative
TRIB1,negative
TRIM28,negative
TRIM36,negative
TRIM38,negative
TRPC6,negative
TSN,negative
TSPYL1,negative
TTC9B,negative
TTLL7,negative
TTTY14,negative
TUBA1C,negative
TUSC3,negative
TWIST2,negative
TYMSOS,negative
UAP1,negative
UBE2V1,negative
UBTD2,negative
USF1,negative
USP3-AS1,negative
UST,negative
UTP18,negative
VAV3,negative
VEGFA,negative
VRTN,negative
WARS,negative
WASL,negative
WDR19,negative
WDR25,negative
WDR45,negative
WIPF1,negative
WT1,negative
WWC2,negative
XYLT1,negative
YWHAB,negative
YWHAG,negative
YY1,negative
ZBTB21,negative
ZBTB33,negative
ZBTB37,negative
ZBTB8A,negative
ZC3H12C,negative
ZEB1,negative
ZFHX3,negative
ZFP41,negative
ZFP42,negative
ZFP62,negative
ZFY,negative
ZFYVE28,negative
ZIC2,negative
ZIC4,negative
ZKSCAN4,negative
ZNF148,negative
ZNF154,negative
ZNF184,negative
ZNF207,negative
ZNF219,negative
ZNF26,negative
ZNF280D,negative
ZNF281,negative
ZNF32,negative
ZNF326,negative
ZNF34,negative
ZNF366,negative
ZNF367,negative
ZNF418,negative
ZNF420,negative
ZNF423,negative
ZNF432,negative
ZNF436,negative
ZNF438,negative
ZNF440,negative
ZNF516,negative
ZNF551,negative
ZNF557,negative
ZNF575,negative
ZNF579,negative
ZNF589,negative
ZNF596,negative
ZNF648,negative
ZNF667,negative
ZNF688,negative
ZNF706,negative
ZNF711,negative
ZNF768,negative
ZNF778,negative
ZNF816,negative
ZNF821,negative
