gene,label
HMGB2,negative
HNRNPH3,negative
HOXB4,negative
HOXC6,negative
HOXD3,negative
HSPA6,negative
HSPA8,negative
HTR3A,negative
HTR4,negative
HUNK,negative
ICA1L,negative
ID3,negative
ID4,negative
IKZF1,negative
IL10,negative
IL12A-AS1,negative
IL1B,negative
IL1RN,negative
ILDR2,negative
IQSEC3,negative
IRF6,negative
IRX3,negative
JDP2,negative
JUND,negative
KALRN,negative
KANK1,negative
KCNH5,negative
KCNH8,negative
KCNK2,negative
KCNMB4,negative
KCNT2,negative
KCTD8,negative
KHDRBS3,negative
KIAA1549L,negative
KIF4A,negative
KIF5A,negative
KIFAP3,negative
KLF10,negative
KLF12,negative
KLHL23,negative
LAMC1,negative
LCN2,negative
LEF1,negative
LHX4,negative
LINC00702,negative
LINC00922,negative
LINC00923,negative
LINC01135,negative
LINC01138,negative
LINC01237,negative
LINC01271,negative
LINC01338,negative
LNX1,negative
LONRF1,negative
LRRC3B,negative
LRRN2,negative
LRTM1,negative
LUC7L2,negative
LUM,negative
LYPD6,negative
LZTFL1,negative
LZTS1,negative
MAFB,negative
MAG,negative
MAGI2,negative
MAGI2-AS3,negative
MAP1B,negative
MAP2,negative
MAP2K4,negative
MAP7,negative
MAP7D2,negative
MAPK6,negative
MARCH11,negative
MCM10,negative
MCOLN3,negative
MCRIP1,negative
MECOM,negative
MEF2D,negative
MEX3C,negative
MISP,negative
MKI67,negative
MLC1,negative
MN1,negative
MND1,negative
MOB3B,negative
MSX1,negative
MT1G,negative
MTMR7,negative
MYBL2,negative
MYO10,negative
NANOG,negative
NAPEPLD,negative
NCBP2,negative
NCOA3,negative
NCS1,negative
NDNF,negative
NDST3,negative
NECTIN3,negative
NEIL3,negative
NEK11,negative
NFIA-AS2,negative
NFIC,negative
NFKB2,negative
NFYA,negative
NID1,negative
NKX6-2,negative
NNAT,negative
NPTX1,negative
NR5A2,negative
NRCAM,negative
NSMF,negative
NTN4,negative
NUCB1,negative
OBSCN,negative
OSBPL6,negative
PALLD,negative
PATJ,negative
PAX2,negative
PAX8,negative
PCAT19,negative
PCDHGA1,negative
PCGF5,negative
PCSK2,negative
PDE4B,negative
PIP5K1B,negative
PKIA,negative
PKN2-AS1,negative
PLAG1,negative
PLD5,negative
PLEKHG1,negative
PLIN5,negative
PLPP4,negative
PLPPR1,negative
PLS3-AS1,negative
PLXNA1,negative
PODXL,negative
POU2AF1,negative
PPARA,negative
PPM1L,negative
PPP1R26-AS1,negative
PRDM7,negative
PRDM8,negative
PRICKLE1,negative
PRMT8,negative
PRNP,negative
PROX1,negative
PRRG1,negative
PRSS12,negative
PSD,negative
PTGDS,negative
PTMS,negative
PTPRM,negative
RAB14,negative
RAB3IP,negative
RAI14,negative
RAI2,negative
RANBP3L,negative
RASGEF1B,negative
RBPJ,negative
REEP2,negative
REST,negative
REV3L,negative
RFC3,negative
RFFL,negative
RFX5,negative
RGCC,negative
RGMB,negative
RGS17,negative
RGS4,negative
RHOBTB1,negative
RNASE1,negative
RNF138,negative
RNF220,negative
RNF24,negative
RORB-AS1,negative
RORC,negative
RPL41,negative
RPS12,negative
RRM2,negative
RUNDC3A,negative
RUNDC3B,negative
RYR2,negative
SALL1,negative
SALL3,negative
SCN3B,negative
SEMA3B-AS1,negative
SEMA5B,negative
SEMA6A,negative
SH3BGR,negative
SH3RF1,negative
SIX5,negative
SLC16A7,negative
SLC16A9,negative
SLC17A7,negative
SLC1A2,negative
SLC30A4,negative
SLC35F3,negative
SLC38A1,negative
SLC44A5,negative
SLCO1C1,negative
SLCO4A1,negative
SLF1,negative
SMAD2,negative
SMAD9,negative
SMARCA1,negative
SMYD2,negative
SNAP25-AS1,negative
SNAP91,negative
SNCAIP,negative
SOX2,negative
SOX4,negative
SP100,negative
SPC25,negative
SPRED2,negative
SPRY2,negative
SPSB4,negative
SRF,negative
SRPK2,negative
ST7,negative
STAT3,negative
STMN1,negative
STMN3,negative
STON1-GTF2A1L,negative
STRBP,negative
STS,negative
STXBP6,negative
SUB1,negative
SYT13,negative
SYT7,negative
TASP1,negative
TBX3,negative
TCEAL7,negative
TCF12,negative
TDRP,negative
TEF,negative
TENM4,negative
TERB1,negative
TES,negative
TESK2,negative
TET1,negative
TFAP4,negative
TFDP1,negative
TFPI,negative
TGFBR3,negative
THOC2,negative
THRB,negative
TMEM135,negative
TMEM150C,negative
TMEM196,negative
TMEM9B,negative
TNS1,negative
TOP2A,negative
TOX3,negative
TP73,negative
TPPP,negative
TRIM28,negative
TRIM59,negative
TRPC4,negative
TSPAN7,negative
TTLL7,negative
TUBB3,negative
TWIST1,negative
TXN,negative
UBE2C,negative
UGT8,negative
UNC5C,negative
UXS1,negative
VENTX,negative
VRK2,negative
VSNL1,negative
VTCN1,negative
WSB2,negative
XKR6,negative
YAP1,negative
YWHAB,negative
ZBED6,negative
ZBTB37,negative
ZFP30,negative
ZFX,negative
ZFYVE9,negative
ZIC3,negative
ZMAT2,negative
ZNF148,negative
ZNF16,negative
ZNF205,negative
ZNF215,negative
ZNF354C,negative
ZNF366,negative
ZNF367,negative
ZNF516,negative
ZNF527,negative
ZNF532,negative
ZNF572,negative
ZNF574,negative
ZNF592,negative
ZNF599,negative
ZNF639,negative
ZNF652,negative
ZNF667,negative
ZNF668,negative
ZNF729,negative
ZNF732,negative
ZNF827,negative
ZNF90,negative
