gene,label
AP1AR,negative
AP1S2,negative
ARHGAP10,negative
ARHGAP20,negative
ARHGAP24,negative
ARHGAP26-AS1,negative
ARHGAP27,negative
ARHGAP29,negative
ARHGAP31,negative
ARSB,negative
ASH2L,negative
ATP10A,negative
ATP13A5,negative
ATP8B2,negative
ATR,negative
AVEN,negative
BATF3,negative
BCL7A,negative
BEX1,negative
BRINP1,negative
C16orf46,negative
C1orf21,negative
C20orf96,negative
C4orf48,negative
C6orf58,negative
CAB39,negative
CACHD1,negative
CACNA1E,negative
CADPS2,negative
CALM1,negative
CASZ1,negative
CAV2,negative
CBLB,negative
CCDC15,negative
CCDC169,negative
CCDC68,negative
CD68,negative
CD81,negative
CD81-AS1,negative
CDC7,negative
CDH6,negative
CDKN1C,negative
CDON,negative
CEBPB,negative
CEP126,negative
CEP128,negative
CEP152,negative
CERS2,negative
CFAP47,negative
CFAP69,negative
CFDP1,negative
CFTR,negative
CHAF1B,negative
CHORDC1,negative
CHRM5,negative
CIT,negative
CKLF,negative
CKS2,negative
CLIP1,negative
CLOCK,negative
CLU,negative
CNDP1,negative
CNTN6,negative
CNTNAP4,negative
COL28A1,negative
COL4A6,negative
COL5A3,negative
COLEC12,negative
CRIM1,negative
CRTC3-AS1,negative
CRYBA2,negative
CRYBG3,negative
CSF3R,negative
CSMD2,negative
CSNK1G3,negative
CSTF2,negative
DBNDD2,negative
DCAF10,negative
DDAH1,negative
DDIT3,negative
DDX58,negative
DDX60L,negative
DERL3,negative
DGKG,negative
DGKH,negative
DLX1,negative
DLX6,negative
DNAH12,negative
DNAJA4,negative
DNAJB1,negative
DNALI1,negative
DOCK8,negative
DPYSL5,negative
DSCAS,negative
DSTN,negative
DTD2,negative
DUSP10,negative
DUSP22,negative
DZIP3,negative
EDARADD,negative
EFCAB5,negative
EGR1,negative
EGR3,negative
EGR4,negative
EIF2AK2,negative
EIF5B,negative
ELL2,negative
ELOVL2,negative
ELOVL5,negative
ENTPD1-AS1,negative
EPB41L1,negative
EPB41L2,negative
EPB41L4A,negative
EPHA7,negative
EPM2A,negative
ERG,negative
ERP44,negative
ESRRA,negative
ETS1,negative
ETV1,negative
ETV2,negative
ETV5,negative
ETV7,negative
EXOC2,negative
EXOC3L1,negative
EXT1,negative
FABP3,negative
FAH,negative
FAM110C,negative
FAM169A,negative
FANCB,negative
FANCM,negative
FAT4,negative
FBXL2,negative
FBXW7,negative
FHL2,negative
FLI1,negative
FOS,negative
FOXC2,negative
FOXN4,negative
FOXQ1,negative
FRK,negative
FSTL5,negative
GALK2,negative
GALNT1,negative
GALNT11,negative
GAP43,negative
GCM2,negative
GDF9,negative
GDNF,negative
GFAP,negative
GJA1,negative
GLI4,negative
GMDS,negative
GNAS-AS1,negative
GNB4,negative
GNB5,negative
GPATCH2,negative
GPR135,negative
GPR173,negative
GPR19,negative
GPRC5C,negative
GRIK4,negative
GRIN2C,negative
GRK5,negative
GSAP,negative
GSTCD,negative
H1FX,negative
HAS1,negative
HAS2,negative
HDAC1,negative
HDAC9,negative
HECTD2,negative
HERC5,negative
HERPUD1,negative
HIPK4,negative
HIVEP3,negative
HMBOX1,negative
HMG20A,negative
HNF4G,negative
HNRNPH3,negative
HNRNPLL,negative
HORMAD2-AS1,negative
HOXC4,negative
HSPA1A,negative
HSPA1B,negative
ICK,negative
ID2,negative
IFIT1,negative
IGFBP2,negative
IKZF1,negative
IL13RA1,negative
ING4,negative
IQSEC2,negative
ISL2,negative
ITGA1,negative
ITPKB,negative
ITPR1,negative
JUND,negative
KCNA2,negative
KCND3,negative
KCNH1,negative
KCTD8,negative
KDM6B,negative
KHDC1,negative
KHDRBS3,negative
KIF9-AS1,negative
KLF10,negative
KLF16,negative
KLF2,negative
KLK10,negative
KLRD1,negative
KYNU,negative
LANCL3,negative
LDB1,negative
LDLR,negative
LEKR1,negative
LEMD3,negative
LGALS1,negative
LGSN,negative
LHFPL2,negative
LHX1,negative
LINC00158,negative
LINC00463,negative
LINC00467,negative
LINC00662,negative
LINC00907,negative
LINC01060,negative
LINC01068,negative
LINC01087,negative
LINC01135,negative
LINC01151,negative
LINC01285,negative
LINC01299,negative
LMX1A,negative
LONRF3,negative
LPL,negative
LURAP1L,negative
LYL1,negative
LYN,negative
LYPD6,negative
MAFF,negative
MAFG,negative
MAGI1,negative
MAL,negative
MANBA,negative
MAPKAPK2,negative
MAPRE2,negative
MARCH10,negative
MBNL1,negative
MCAM,negative
MCPH1,negative
MEIS2,negative
MERTK,negative
MGAM2,negative
MIATNB,negative
MNT,negative
MORF4L2,negative
MOV10L1,negative
MT2A,negative
MTHFD1,negative
MYB,negative
MYH1,negative
MYL9,negative
MYO9A,negative
MYRIP,negative
MYT1L,negative
NAALAD2,negative
NCOA3,negative
NEAT1,negative
NEFM,negative
NEK5,negative
NETO2,negative
NFIC,negative
NFKB2,negative
NKAIN3,negative
NKX6-2,negative
NKX6-3,negative
NME7,negative
NOC2L,negative
NPAS2,negative
NR1H3,negative
NR4A1,negative
NR4A3,negative
OGFRL1,negative
OLA1,negative
OLIG1,negative
OLIG2,negative
OR3A2,negative
OR6N1,negative
ORC5,negative
OTUB2,negative
PACS1,negative
PALLD,negative
PAQR8,negative
PAX6,negative
PBX3,negative
PCDH11Y,negative
PCLO,negative
PDE10A,negative
PDE4D,negative
PDE6H,negative
PDGFD,negative
PDLIM5,negative
PGBD5,negative
PGM1,negative
PID1,negative
PITX1,negative
PKP4,negative
PLAGL1,negative
PLPP1,negative
PLSCR1,negative
PLSCR4,negative
POF1B,negative
PPARG,negative
PPM1E,negative
PPP1R10,negative
PPP1R2,negative
PPP1R42,negative
PPP1R9A,negative
PPP2R2C,negative
PRDM10,negative
PRDM12,negative
PRKAA2,negative
PRKCH,negative
PRSS54,negative
PTBP3,negative
PTGDS,negative
PTPN22,negative
PTPRC,negative
PTTG1,negative
PUDP,negative
RAB7A,negative
RAB7B,negative
RAB8B,negative
RAI2,negative
RALGAPA2,negative
RANBP17,negative
RAPGEF4-AS1,negative
RARA,negative
RARRES2,negative
RBBP5,negative
RBM47,negative
RBM7,negative
RBMS1,negative
RBP7,negative
RBPMS,negative
REL,negative
RELB,negative
RFWD3,negative
RFXAP,negative
RGS1,negative
RHOJ,negative
RIMS1,negative
RNF144B,negative
RNF2,negative
RNF20,negative
RPS6,negative
RTCB,negative
RUNX2,negative
RUVBL1,negative
RXRA,negative
RXRG,negative
SAMD12-AS1,negative
SAMSN1,negative
SATB1,negative
SCMH1,negative
SEMA4A,negative
SERPINB9,negative
SERPINH1,negative
SERPINI1,negative
SFRP1,negative
SGSM1,negative
SH3PXD2B,negative
SLA,negative
SLC1A2,negative
SLC24A4,negative
SLC2A3,negative
SLC38A11,negative
SLC8A1,negative
SLCO2B1,negative
SMARCA2,negative
SMURF1,negative
SNAPC5,negative
SNCA,negative
SNX7,negative
SOCS3,negative
SORD,negative
SOX8,negative
SP100,negative
SP110,negative
SP8,negative
SPARCL1,negative
SPI1,negative
SPOCD1,negative
SPTBN4,negative
SREBF2,negative
SRGN,negative
SRPX2,negative
ST3GAL1,negative
STAB2,negative
STAT5A,negative
STK31,negative
STMN1,negative
STPG2,negative
STS,negative
STXBP5,negative
SUPT3H,negative
SVIL,negative
SYCP2L,negative
SYF2,negative
SYNDIG1,negative
SYNPO2,negative
TAGLN3,negative
TAPT1-AS1,negative
TBC1D16,negative
TBC1D4,negative
TBPL1,negative
TBX5,negative
TCAF2,negative
TEAD2,negative
TET1,negative
TGFA,negative
TGFB1,negative
THRA,negative
TIMP1,negative
TLE1,negative
TLK1,negative
TLL2,negative
TLR2,negative
TM7SF3,negative
TMEM117,negative
TMEM178B,negative
TMEM217,negative
TMEM229B,negative
TMTC2,negative
TNFAIP8L3,negative
TOX3,negative
TPPP,negative
TRAF3,negative
TRIB2,negative
TRMO,negative
TSC22D4,negative
TSPAN5,negative
TSPAN8,negative
TTC28,negative
TUBA1B,negative
TUBB2B,negative
TWISTNB,negative
UBA6-AS1,negative
UBASH3B,negative
UBB,negative
UBE2D1,negative
UBE2U,negative
UBOX5,negative
UBP1,negative
UBTF,negative
UPK2,negative
UST,negative
VAT1L,negative
VOPP1,negative
VSX1,negative
WDR17,negative
WDR35,negative
WWOX,negative
XAF1,negative
XYLT1,negative
YBX1,negative
ZBTB11,negative
ZBTB4,negative
ZBTB47,negative
ZC2HC1A,negative
ZCCHC10,negative
ZFR2,negative
ZFY,negative
ZFYVE9,negative
ZIC4,negative
ZKSCAN8,negative
ZMAT3,negative
ZNF134,negative
ZNF148,negative
ZNF155,negative
ZNF180,negative
ZNF197,negative
ZNF212,negative
ZNF217,negative
ZNF226,negative
ZNF234,negative
ZNF24,negative
ZNF250,negative
ZNF256,negative
ZNF281,negative
ZNF283,negative
ZNF287,negative
ZNF331,negative
ZNF398,negative
ZNF410,negative
ZNF431,negative
ZNF442,negative
ZNF444,negative
ZNF454,negative
ZNF462,negative
ZNF569,negative
ZNF57,negative
ZNF618,negative
ZNF624,negative
ZNF629,negative
ZNF646,negative
ZNF675,negative
ZNF696,negative
ZNF697,negative
ZNF75A,negative
ZNF765,negative
ZNF774,negative
ZNF816,negative
ZNF845,negative
ZNF85,negative
ZNF92,negative
ZRANB2-AS2,negative
ZSCAN18,negative
ZSCAN26,negative
ZSCAN5A,negative
